Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 
101.6	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0904	 0	 -70.0139	 -74.7396	 0	 -70.0139	 -61.3888	 0	 -70.0044	 -48.409	 0	 -66.8789	 -36.7446	 0	 -60.3834	 -26.6945	 0	 -51.5945	 -18.1032	 0	 -41.3747	 -10.7052	 0	 -30.2602	 -4.25764	 0	 -18.5685	 45381.5	 45380.4	 45378.4	 45375.6	 45372.2	 45368.7	 45365.4	 45362.5	 45360.4	 45359.1	 45358.6	 45358.9	 45359.7	 45361.1	 46658.2	 51880.2	 60137.7	 70350.5	 81757.8	 93935	 
101.7	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0903	 0	 -70.0139	 -74.7395	 0	 -70.0139	 -61.3887	 0	 -70.0043	 -48.415	 0	 -66.8537	 -36.7537	 0	 -60.3527	 -26.6986	 0	 -51.5694	 -18.0971	 0	 -41.3582	 -10.6861	 0	 -30.2524	 -4.22485	 0	 -18.5682	 45608.5	 45607	 45604.2	 45600.3	 45595.7	 45590.7	 45585.9	 45581.7	 45578.3	 45575.9	 45574.5	 45574	 45574.2	 45575.1	 46899.9	 52137.2	 60393.4	 70597.1	 81994	 94162.4	 
101.8	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.494	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0903	 0	 -70.0139	 -74.7395	 0	 -70.0139	 -61.3886	 0	 -70.0042	 -48.4211	 0	 -66.8282	 -36.7629	 0	 -60.3216	 -26.7028	 0	 -51.5442	 -18.0909	 0	 -41.3417	 -10.6668	 0	 -30.2447	 -4.19194	 0	 -18.568	 45823	 45821.9	 45819.9	 45817.1	 45813.8	 45810.3	 45807	 45804.2	 45802	 45800.7	 45800.2	 45800.5	 45801.3	 45802.5	 47156.5	 52409.9	 60665.1	 70860.1	 82247.1	 94407	 
101.9	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0902	 0	 -70.0139	 -74.7394	 0	 -70.0139	 -61.3886	 0	 -70.0041	 -48.4273	 0	 -66.8024	 -36.7723	 0	 -60.2904	 -26.7068	 0	 -51.5189	 -18.0845	 0	 -41.3252	 -10.6473	 0	 -30.237	 -4.15889	 0	 -18.5679	 46052.4	 46051	 46048.5	 46044.9	 46040.7	 46036.2	 46031.8	 46028	 46024.9	 46022.8	 46021.6	 46021.2	 46021.5	 46022.4	 47405.7	 52674.6	 60927.6	 71112.7	 82488.8	 94639.7	 
102	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0902	 0	 -70.0139	 -74.7394	 0	 -70.0139	 -61.3885	 0	 -70.0039	 -48.4337	 0	 -66.7763	 -36.7817	 0	 -60.2588	 -26.7108	 0	 -51.4936	 -18.078	 0	 -41.3088	 -10.6276	 0	 -30.2294	 -4.12572	 0	 -18.5678	 46270.2	 46269.3	 46267.6	 46265.2	 46262.4	 46259.5	 46256.7	 46254.3	 46252.6	 46251.6	 46251.3	 46251.6	 46252.5	 46253.8	 47668.1	 52952.8	 61203.9	 71379.5	 82745.3	 94887.4	 
102.1	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0901	 0	 -70.0139	 -74.7393	 0	 -70.0139	 -61.3885	 0	 -70.0038	 -48.4402	 0	 -66.7499	 -36.7911	 0	 -60.2272	 -26.7148	 0	 -51.4682	 -18.0713	 0	 -41.2924	 -10.608	 0	 -30.2217	 -4.09242	 0	 -18.5678	 46493.4	 46492.8	 46491.9	 46490.5	 46489	 46487.5	 46486.1	 46485.1	 46484.5	 46484.4	 46484.8	 46485.6	 46486.7	 46488	 47933.7	 53234	 61482.4	 71648	 83003.1	 95136.2	 
102.2	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0901	 0	 -70.0139	 -74.7392	 0	 -70.0139	 -61.3884	 0	 -70.0037	 -48.4469	 0	 -66.7232	 -36.8006	 0	 -60.1954	 -26.7188	 0	 -51.4427	 -18.0646	 0	 -41.276	 -10.5882	 0	 -30.2141	 -4.059	 0	 -18.5678	 46729.8	 46729.6	 46729.1	 46728.4	 46727.6	 46726.8	 46726.1	 46725.4	 46725	 46724.8	 46724.8	 46725.1	 46725.6	 46726.2	 48203.4	 53518.5	 61763.4	 71918.4	 83262.6	 95386.5	 
102.3	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.248	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.143	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.09	 0	 -70.0139	 -74.7392	 0	 -70.0139	 -61.3884	 0	 -70.0035	 -48.4536	 0	 -66.6963	 -36.8102	 0	 -60.1634	 -26.7229	 0	 -51.4171	 -18.0579	 0	 -41.2596	 -10.5685	 0	 -30.2065	 -4.02545	 0	 -18.5679	 46972.8	 46972.7	 46972.6	 46972.6	 46972.5	 46972.4	 46972.4	 46972.4	 46972.5	 46972.6	 46972.8	 46973	 46973.3	 46973.6	 48483.7	 53813.9	 62055.5	 72200.3	 83534	 95648.8	 
102.4	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.09	 0	 -70.0139	 -74.7391	 0	 -70.0139	 -61.3883	 0	 -70.0034	 -48.4605	 0	 -66.6691	 -36.8198	 0	 -60.1315	 -26.727	 0	 -51.3914	 -18.0512	 0	 -41.2431	 -10.5489	 0	 -30.1988	 -3.99179	 0	 -18.5681	 47226.7	 47226.3	 47225.7	 47224.8	 47223.7	 47222.6	 47221.4	 47220.3	 47219.4	 47218.7	 47218.1	 47217.7	 47217.4	 47217.3	 48761	 54106.2	 62344.1	 72478.5	 83801.5	 95907.1	 
102.5	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0899	 0	 -70.0139	 -74.7391	 0	 -70.0139	 -61.3882	 0	 -70.0033	 -48.4675	 0	 -66.6418	 -36.8294	 0	 -60.0994	 -26.7312	 0	 -51.3656	 -18.0446	 0	 -41.2266	 -10.5293	 0	 -30.1911	 -3.95801	 0	 -18.5684	 47466.5	 47466.5	 47466.5	 47466.5	 47466.5	 47466.6	 47466.7	 47466.9	 47467.1	 47467.4	 47467.7	 47468.1	 47468.5	 47468.9	 49048.1	 54408.8	 62643.7	 72768.5	 84081.4	 96177.9	 
102.6	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0899	 0	 -70.0139	 -74.739	 0	 -70.0139	 -61.3882	 0	 -70.0031	 -48.4746	 0	 -66.6142	 -36.839	 0	 -60.0673	 -26.7356	 0	 -51.3396	 -18.0381	 0	 -41.2099	 -10.5098	 0	 -30.1832	 -3.92411	 0	 -18.5687	 47725.9	 47725.5	 47724.8	 47723.8	 47722.7	 47721.4	 47720.2	 47719.2	 47718.3	 47717.7	 47717.3	 47717.2	 47717.2	 47717.5	 49332.1	 54707.9	 62939.1	 73053.7	 84356.2	 96443.4	 
102.7	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.792	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0898	 0	 -70.0139	 -74.739	 0	 -70.0139	 -61.3881	 0	 -70.003	 -48.4818	 0	 -66.5866	 -36.8487	 0	 -60.0351	 -26.7401	 0	 -51.3134	 -18.0318	 0	 -41.193	 -10.4904	 0	 -30.1753	 -3.8901	 0	 -18.5691	 47987.6	 47987.1	 47986.1	 47984.8	 47983.3	 47981.6	 47980.1	 47978.7	 47977.6	 47976.9	 47976.6	 47976.5	 47976.7	 47977.1	 49628.6	 55019.7	 63247.8	 73352.9	 84645.7	 96723.6	 
102.8	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0898	 0	 -70.0139	 -74.7389	 0	 -70.0139	 -61.388	 0	 -70.0028	 -48.489	 0	 -66.5588	 -36.8585	 0	 -60.0029	 -26.7448	 0	 -51.2871	 -18.0257	 0	 -41.176	 -10.4711	 0	 -30.1673	 -3.85598	 0	 -18.5695	 48248.2	 48247.8	 48247.2	 48246.4	 48245.4	 48244.3	 48243.3	 48242.4	 48241.8	 48241.4	 48241.2	 48241.3	 48241.5	 48241.9	 49930.8	 55336.9	 63561.9	 73657.8	 84940.8	 97009.3	 
102.9	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0897	 0	 -70.0139	 -74.7388	 0	 -70.0139	 -61.388	 0	 -70.0027	 -48.4963	 0	 -66.5311	 -36.8684	 0	 -59.9706	 -26.7496	 0	 -51.2606	 -18.0199	 0	 -41.1587	 -10.4519	 0	 -30.1592	 -3.82174	 0	 -18.57	 48520.3	 48519.5	 48518.1	 48516.1	 48513.7	 48511.2	 48508.6	 48506.4	 48504.5	 48503.1	 48502.1	 48501.6	 48501.4	 48501.5	 50228.1	 55649.4	 63871.1	 73957.5	 85230.6	 97289.4	 
103	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.441	 0	 -70.0139	 -88.0896	 0	 -70.0139	 -74.7388	 0	 -70.0139	 -61.3879	 0	 -70.0025	 -48.5037	 0	 -66.5033	 -36.8784	 0	 -59.9382	 -26.7547	 0	 -51.234	 -18.0144	 0	 -41.1412	 -10.4329	 0	 -30.151	 -3.78739	 0	 -18.5706	 48776.8	 48776.3	 48775.5	 48774.5	 48773.2	 48771.8	 48770.6	 48769.6	 48769	 48768.7	 48768.8	 48769.3	 48769.9	 48770.8	 50536.9	 55974.1	 64193.6	 74271.7	 85535.7	 97584.9	 
103.1	 -248.3	 0	 -70	 -234.949	 0	 -70.0139	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.0896	 0	 -70.0139	 -74.7387	 0	 -70.0139	 -61.3879	 0	 -70.0024	 -48.5112	 0	 -66.4757	 -36.8886	 0	 -59.9057	 -26.76	 0	 -51.2072	 -18.0092	 0	 -41.1234	 -10.414	 0	 -30.1427	 -3.75294	 0	 -18.5712	 49033.2	 49033.3	 49033.4	 49033.6	 49033.9	 49034.3	 49034.8	 49035.3	 49036	 49036.7	 49037.4	 49038.2	 49039.1	 49040	 50845.4	 56298	 64515.1	 74584.7	 85839	 97878.3	 
103.2	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.897	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.0895	 0	 -70.0139	 -74.7387	 0	 -70.0139	 -61.3878	 0	 -70.0022	 -48.5186	 0	 -66.4481	 -36.8989	 0	 -59.8731	 -26.7655	 0	 -51.1801	 -18.0045	 0	 -41.1053	 -10.3952	 0	 -30.1343	 -3.71838	 0	 -18.5719	 49306.1	 49306.3	 49306.7	 49307.3	 49308	 49308.8	 49309.6	 49310.3	 49310.8	 49311.3	 49311.6	 49311.9	 49312	 49312.2	 51156.8	 56624.6	 64839.2	 74900.3	 86144.8	 98173.7	 
103.3	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.896	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.0895	 0	 -70.0139	 -74.7386	 0	 -70.0139	 -61.3877	 0	 -70.0021	 -48.5261	 0	 -66.4206	 -36.9093	 0	 -59.8404	 -26.7713	 0	 -51.1528	 -18	 0	 -41.0869	 -10.3766	 0	 -30.1258	 -3.68371	 0	 -18.5727	 49587	 49587.2	 49587.7	 49588.3	 49589.1	 49589.9	 49590.7	 49591.4	 49592	 49592.3	 49592.5	 49592.5	 49592.4	 49592.1	 51477	 56960.5	 65173.5	 75226.9	 86462.1	 98480.7	 
103.4	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.896	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.0894	 0	 -70.0139	 -74.7385	 0	 -70.0139	 -61.3876	 0	 -70.0019	 -48.5336	 0	 -66.3933	 -36.92	 0	 -59.8076	 -26.7774	 0	 -51.1253	 -17.9959	 0	 -41.0683	 -10.3581	 0	 -30.1172	 -3.64894	 0	 -18.5735	 49868.2	 49868.3	 49868.6	 49868.9	 49869.4	 49869.8	 49870.2	 49870.5	 49870.6	 49870.6	 49870.4	 49870	 49869.6	 49869.1	 51794.8	 57294.5	 65506.5	 75552.4	 86778.2	 98786.2	 
103.5	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.896	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.0893	 0	 -70.0139	 -74.7385	 0	 -70.0139	 -61.3876	 0	 -70.0017	 -48.5412	 0	 -66.3662	 -36.9308	 0	 -59.7747	 -26.7838	 0	 -51.0975	 -17.9922	 0	 -41.0494	 -10.3397	 0	 -30.1085	 -3.61407	 0	 -18.5744	 50142.9	 50143	 50143.1	 50143.3	 50143.6	 50143.8	 50144.1	 50144.3	 50144.5	 50144.6	 50144.7	 50144.7	 50144.7	 50144.7	 52112.4	 57629	 65841	 75880.1	 87096.5	 99093.9	 
103.6	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.896	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.0893	 0	 -70.0139	 -74.7384	 0	 -70.0139	 -61.3875	 0	 -70.0016	 -48.5487	 0	 -66.3392	 -36.9418	 0	 -59.7416	 -26.7905	 0	 -51.0695	 -17.9887	 0	 -41.0302	 -10.3214	 0	 -30.0996	 -3.5791	 0	 -18.5753	 50421.5	 50421.4	 50421.3	 50421.3	 50421.2	 50421.1	 50421.1	 50421.1	 50421.1	 50421.2	 50421.4	 50421.6	 50421.8	 50422.2	 52432.2	 57966.2	 66178.6	 76211.1	 87418.1	 99404.6	 
103.7	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.896	 0	 -70.0139	 -181.546	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.0892	 0	 -70.0139	 -74.7383	 0	 -70.0139	 -61.3874	 0	 -70.0014	 -48.5563	 0	 -66.3123	 -36.953	 0	 -59.7083	 -26.7975	 0	 -51.0411	 -17.9855	 0	 -41.0107	 -10.3033	 0	 -30.0907	 -3.54403	 0	 -18.5763	 50705.6	 50705.6	 50705.8	 50706	 50706.2	 50706.5	 50706.8	 50707.1	 50707.4	 50707.7	 50707.9	 50708.2	 50708.5	 50708.7	 52761.6	 58312.8	 66526.1	 76552.2	 87749.7	 99725.4	 
103.8	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.896	 0	 -70.0139	 -181.545	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.0892	 0	 -70.0139	 -74.7383	 0	 -70.0139	 -61.3874	 0	 -70.0012	 -48.5639	 0	 -66.2856	 -36.9643	 0	 -59.6749	 -26.8048	 0	 -51.0124	 -17.9826	 0	 -40.9911	 -10.2854	 0	 -30.0816	 -3.50886	 0	 -18.5773	 51000.9	 51000.8	 51000.7	 51000.5	 51000.2	 51000	 50999.7	 50999.4	 50999.1	 50998.8	 50998.6	 50998.4	 50998.2	 50998	 53093.8	 58662.2	 66876.7	 76896.3	 88084.1	 100049	 
103.9	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.896	 0	 -70.0139	 -181.545	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.0891	 0	 -70.0139	 -74.7382	 0	 -70.0139	 -61.3873	 0	 -70.001	 -48.5715	 0	 -66.2589	 -36.9759	 0	 -59.6414	 -26.8125	 0	 -50.9834	 -17.9798	 0	 -40.9713	 -10.2675	 0	 -30.0725	 -3.47359	 0	 -18.5784	 51291.1	 51291	 51290.8	 51290.5	 51290.2	 51289.8	 51289.5	 51289.2	 51288.9	 51288.8	 51288.7	 51288.6	 51288.6	 51288.6	 53428.7	 59014.9	 67231.4	 77245.1	 88423.2	 100377	 
104	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.896	 0	 -70.0139	 -181.545	 0	 -70.0139	 -168.195	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.089	 0	 -70.0139	 -74.7381	 0	 -70.0139	 -61.3872	 0	 -70.0009	 -48.5792	 0	 -66.2323	 -36.9876	 0	 -59.6077	 -26.8205	 0	 -50.9541	 -17.9772	 0	 -40.9513	 -10.2498	 0	 -30.0632	 -3.43824	 0	 -18.5796	 51571.5	 51571.7	 51572.2	 51572.9	 51573.8	 51574.8	 51575.8	 51576.8	 51577.7	 51578.5	 51579.2	 51579.8	 51580.3	 51580.8	 53766	 59370.5	 67589.5	 77597.2	 88765.5	 100708	 
104.1	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.896	 0	 -70.0139	 -181.545	 0	 -70.0139	 -168.194	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.089	 0	 -70.0139	 -74.7381	 0	 -70.0139	 -61.3872	 0	 -70.0007	 -48.5869	 0	 -66.2057	 -36.9995	 0	 -59.5738	 -26.8287	 0	 -50.9246	 -17.9748	 0	 -40.9311	 -10.2321	 0	 -30.0539	 -3.40279	 0	 -18.5808	 51851.3	 51852.1	 51853.7	 51856	 51858.8	 51861.8	 51864.9	 51867.8	 51870.3	 51872.4	 51874	 51875.2	 51876.1	 51876.8	 54107.6	 59730.2	 67951.8	 77953.3	 89111.5	 101042	 
104.2	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.896	 0	 -70.0139	 -181.545	 0	 -70.0139	 -168.194	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.0889	 0	 -70.0139	 -74.738	 0	 -70.0139	 -61.3871	 0	 -70.0005	 -48.5947	 0	 -66.1791	 -37.0115	 0	 -59.5398	 -26.8371	 0	 -50.8947	 -17.9724	 0	 -40.9109	 -10.2145	 0	 -30.0445	 -3.36725	 0	 -18.5821	 52152.5	 52153.5	 52155.6	 52158.5	 52162	 52165.8	 52169.4	 52172.8	 52175.5	 52177.6	 52178.9	 52179.6	 52179.9	 52179.9	 54456.4	 60096.6	 68320.4	 78315.4	 89463	 101382	 
104.3	 -248.3	 0	 -70	 -234.949	 0	 -70.0138	 -221.598	 0	 -70.0139	 -208.247	 0	 -70.0139	 -194.896	 0	 -70.0139	 -181.545	 0	 -70.0139	 -168.194	 0	 -70.0139	 -154.844	 0	 -70.0139	 -141.493	 0	 -70.0139	 -128.142	 0	 -70.0139	 -114.791	 0	 -70.0139	 -101.44	 0	 -70.0139	 -88.0889	 0	 -70.0139	 -74.7379	 0	 -70.0139	 -61.387	 0	 -70.0003	 -48.6026	 0	 -66.1524	 -37.0236	 0	 -59.5056	 -26.8458	 0	 -50.8646	 -17.9702	 0	 -40.8905	 -10.1969	 0	 -30.035	 -3.33162	 0	 -18.5834	 52466.7	 52467.8	 52470	 52473.1	 52476.9	 52480.8	 52484.7	 52488.1	 52490.8	 52492.8	 52493.9	 52494.3	 52494	 52493.4	 54817	 60475	 68701.5	 78690.2	 89827.3	 101735	 
