Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
9.1	 -1.32635	 -7.74316	 -41.8928	 -1.36513	 -7.79911	 -36.4923	 -1.4031	 -7.85266	 -31.0918	 -1.43984	 -7.90384	 -25.6912	 -1.47573	 -7.95283	 -20.2905	 -1.51134	 -8	 -14.8898	 123597	 129218	 134869	 140549	 146255	 
9.2	 -1.33997	 -7.73881	 -41.9022	 -1.37871	 -7.79588	 -36.5018	 -1.41719	 -7.85051	 -31.1012	 -1.45428	 -7.90258	 -25.7007	 -1.4903	 -7.95231	 -20.3	 -1.52577	 -8	 -14.8993	 124183	 129809	 135464	 141148	 146857	 
9.3	 -1.35338	 -7.73444	 -41.9095	 -1.39263	 -7.79269	 -36.5091	 -1.43118	 -7.84826	 -31.1086	 -1.46868	 -7.90122	 -25.708	 -1.50506	 -7.95172	 -20.3073	 -1.54049	 -8	 -14.9066	 124710	 130339	 135998	 141685	 147397	 
9.4	 -1.3667	 -7.73006	 -41.9147	 -1.40671	 -7.78946	 -36.5143	 -1.44519	 -7.8459	 -31.1138	 -1.48303	 -7.89971	 -25.7132	 -1.51984	 -7.951	 -20.3126	 -1.55549	 -8	 -14.9119	 125296	 130930	 136593	 142283	 147998	 
9.5	 -1.38009	 -7.72569	 -41.9179	 -1.42068	 -7.7861	 -36.5175	 -1.45937	 -7.84342	 -31.117	 -1.49738	 -7.89803	 -25.7164	 -1.53455	 -7.95012	 -20.3158	 -1.57075	 -8	 -14.9151	 125878	 131517	 137184	 142877	 148596	 
9.6	 -1.39366	 -7.72133	 -41.9191	 -1.43439	 -7.78257	 -36.5187	 -1.4737	 -7.84081	 -31.1182	 -1.5118	 -7.89621	 -25.7176	 -1.54929	 -7.94914	 -20.317	 -1.58624	 -8	 -14.9163	 126474	 132117	 137789	 143486	 149207	 
9.7	 -1.40743	 -7.71696	 -41.9184	 -1.44804	 -7.77892	 -36.518	 -1.48799	 -7.83803	 -31.1175	 -1.52638	 -7.89427	 -25.7169	 -1.56422	 -7.94812	 -20.3163	 -1.6019	 -8	 -14.9156	 127077	 132726	 138401	 144102	 149827	 
9.8	 -1.42141	 -7.71255	 -41.9157	 -1.4619	 -7.77522	 -36.5153	 -1.50212	 -7.83509	 -31.1149	 -1.54115	 -7.89226	 -25.7143	 -1.57951	 -7.94713	 -20.3137	 -1.61768	 -8	 -14.913	 127688	 133343	 139023	 144728	 150456	 
9.9	 -1.43558	 -7.70808	 -41.9113	 -1.47612	 -7.77149	 -36.5109	 -1.51625	 -7.83207	 -31.1105	 -1.55607	 -7.89024	 -25.7099	 -1.59513	 -7.94616	 -20.3093	 -1.63354	 -8	 -14.9086	 128301	 133961	 139646	 145354	 151085	 
10	 -1.44999	 -7.70355	 -41.9052	 -1.49065	 -7.76774	 -36.5048	 -1.53072	 -7.82909	 -31.1043	 -1.57111	 -7.88825	 -25.7038	 -1.61087	 -7.9452	 -20.3032	 -1.64942	 -8	 -14.9025	 128911	 134577	 140266	 145979	 151713	 
10.1	 -1.46467	 -7.69897	 -41.8974	 -1.50542	 -7.76398	 -36.497	 -1.54577	 -7.82626	 -31.0966	 -1.58633	 -7.88631	 -25.6961	 -1.6265	 -7.94423	 -20.2955	 -1.66528	 -8	 -14.8948	 129506	 135178	 140873	 146589	 152326	 
10.2	 -1.47966	 -7.69435	 -41.888	 -1.5205	 -7.76026	 -36.4877	 -1.56134	 -7.82357	 -31.0872	 -1.60183	 -7.88448	 -25.6867	 -1.64194	 -7.94327	 -20.2861	 -1.68108	 -8	 -14.8855	 130080	 135758	 141457	 147178	 152918	 
10.3	 -1.49495	 -7.68972	 -41.8772	 -1.53603	 -7.75664	 -36.4768	 -1.57722	 -7.82097	 -31.0764	 -1.61759	 -7.88276	 -25.6759	 -1.65738	 -7.94236	 -20.2753	 -1.6968	 -8	 -14.8746	 130632	 136315	 142019	 147744	 153487	 
10.4	 -1.51056	 -7.68512	 -41.8648	 -1.55203	 -7.75314	 -36.4645	 -1.59321	 -7.81842	 -31.0641	 -1.63353	 -7.88114	 -25.6635	 -1.67305	 -7.94156	 -20.263	 -1.71242	 -8	 -14.8623	 131155	 136844	 142553	 148281	 154027	 
10.5	 -1.52649	 -7.68058	 -41.8511	 -1.56835	 -7.74972	 -36.4508	 -1.60928	 -7.81592	 -31.0504	 -1.64955	 -7.87958	 -25.6499	 -1.68903	 -7.94087	 -20.2493	 -1.72793	 -8	 -14.8486	 131644	 137338	 143051	 148782	 154531	 
10.6	 -1.54269	 -7.67611	 -41.8361	 -1.58472	 -7.74631	 -36.4357	 -1.62549	 -7.81348	 -31.0353	 -1.66564	 -7.87807	 -25.6348	 -1.70513	 -7.94022	 -20.2343	 -1.74334	 -8	 -14.8336	 132115	 137814	 143531	 149266	 155017	 
10.7	 -1.55909	 -7.6717	 -41.8197	 -1.60104	 -7.7429	 -36.4194	 -1.64186	 -7.81111	 -31.019	 -1.68186	 -7.87658	 -25.6185	 -1.72105	 -7.93953	 -20.218	 -1.75864	 -8	 -14.8173	 132563	 138266	 143988	 149726	 155479	 
10.8	 -1.57552	 -7.66731	 -41.8022	 -1.61733	 -7.73951	 -36.4019	 -1.65829	 -7.80875	 -31.0015	 -1.69811	 -7.8751	 -25.601	 -1.73664	 -7.93877	 -20.2005	 -1.77386	 -8	 -14.7998	 132990	 138698	 144424	 150165	 155920	 
10.9	 -1.59187	 -7.66289	 -41.7835	 -1.63369	 -7.73616	 -36.3832	 -1.67465	 -7.80635	 -30.9828	 -1.71419	 -7.87355	 -25.5824	 -1.75203	 -7.93795	 -20.1818	 -1.78901	 -8	 -14.7812	 133395	 139108	 144837	 150580	 156338	 
11	 -1.60805	 -7.65842	 -41.7637	 -1.65012	 -7.73282	 -36.3634	 -1.69083	 -7.80388	 -30.963	 -1.72994	 -7.87191	 -25.5626	 -1.7674	 -7.93714	 -20.162	 -1.80409	 -8	 -14.7614	 133780	 139498	 145230	 150976	 156735	 
11.1	 -1.62407	 -7.65389	 -41.7429	 -1.6664	 -7.7294	 -36.3426	 -1.70674	 -7.80134	 -30.9422	 -1.74537	 -7.87019	 -25.5418	 -1.78278	 -7.93633	 -20.1412	 -1.81913	 -8	 -14.7406	 134147	 139869	 145604	 151353	 157114	 
11.2	 -1.63995	 -7.6493	 -41.721	 -1.68232	 -7.72583	 -36.3208	 -1.72235	 -7.79872	 -30.9204	 -1.76067	 -7.86843	 -25.52	 -1.79807	 -7.93549	 -20.1194	 -1.83413	 -8	 -14.7188	 134497	 140222	 145961	 151712	 157475	 
11.3	 -1.65571	 -7.64466	 -41.6983	 -1.69774	 -7.7221	 -36.298	 -1.73766	 -7.79599	 -30.8977	 -1.77595	 -7.86667	 -25.4972	 -1.81314	 -7.93461	 -20.0967	 -1.84909	 -8	 -14.6961	 134830	 140560	 146301	 152055	 157820	 
11.4	 -1.67134	 -7.63998	 -41.6747	 -1.71276	 -7.71825	 -36.2745	 -1.75269	 -7.79316	 -30.8741	 -1.79113	 -7.86489	 -25.4737	 -1.82804	 -7.9337	 -20.0732	 -1.86402	 -8	 -14.6726	 135148	 140881	 146627	 152383	 158149	 
11.5	 -1.68681	 -7.63525	 -41.6504	 -1.72763	 -7.71437	 -36.2501	 -1.76753	 -7.79025	 -30.8498	 -1.80605	 -7.86303	 -25.4494	 -1.84289	 -7.93278	 -20.0489	 -1.87889	 -8	 -14.6483	 135457	 141195	 146944	 152702	 158470	 
11.6	 -1.70213	 -7.63051	 -41.6253	 -1.74255	 -7.71053	 -36.2251	 -1.78222	 -7.78732	 -30.8248	 -1.82066	 -7.86106	 -25.4244	 -1.85773	 -7.93186	 -20.0239	 -1.89371	 -8	 -14.6233	 135747	 141491	 147243	 153003	 158773	 
11.7	 -1.71739	 -7.6258	 -41.5997	 -1.7576	 -7.70675	 -36.1995	 -1.79683	 -7.7844	 -30.7991	 -1.83509	 -7.85904	 -25.3987	 -1.87246	 -7.9309	 -19.9983	 -1.90845	 -8	 -14.5977	 136032	 141781	 147536	 153299	 159071	 
11.8	 -1.73269	 -7.62116	 -41.5735	 -1.77269	 -7.70301	 -36.1733	 -1.81147	 -7.78152	 -30.773	 -1.84955	 -7.85705	 -25.3726	 -1.88696	 -7.92987	 -19.9721	 -1.92309	 -8	 -14.5716	 136299	 142052	 147812	 153578	 159350	 
11.9	 -1.74809	 -7.6166	 -41.5469	 -1.78772	 -7.69931	 -36.1467	 -1.82623	 -7.7787	 -30.7464	 -1.86412	 -7.85513	 -25.346	 -1.90127	 -7.92883	 -19.9455	 -1.93761	 -8	 -14.545	 136561	 142318	 148082	 153851	 159624	 
12	 -1.76363	 -7.61212	 -41.5199	 -1.80273	 -7.69568	 -36.1197	 -1.84114	 -7.77598	 -30.7194	 -1.87879	 -7.85329	 -25.3191	 -1.91561	 -7.92785	 -19.9186	 -1.95199	 -8	 -14.5181	 136797	 142559	 148326	 154098	 159873	 
12.1	 -1.77924	 -7.60767	 -41.4927	 -1.81788	 -7.69214	 -36.0925	 -1.85614	 -7.77334	 -30.6922	 -1.89351	 -7.85154	 -25.2918	 -1.93011	 -7.927	 -19.8914	 -1.96621	 -8	 -14.4909	 137027	 142795	 148565	 154339	 160116	 
12.2	 -1.79485	 -7.6032	 -41.4652	 -1.83327	 -7.68871	 -36.0651	 -1.87117	 -7.77081	 -30.6648	 -1.90829	 -7.84989	 -25.2644	 -1.94474	 -7.92628	 -19.864	 -1.98025	 -8	 -14.4635	 137241	 143013	 148787	 154564	 160342	 
12.3	 -1.81039	 -7.59862	 -41.4377	 -1.84883	 -7.68534	 -36.0375	 -1.88628	 -7.76838	 -30.6372	 -1.92317	 -7.84837	 -25.2369	 -1.9593	 -7.9256	 -19.8365	 -1.9941	 -8	 -14.4359	 137434	 143211	 148988	 154767	 160546	 
12.4	 -1.82581	 -7.59388	 -41.41	 -1.86439	 -7.68194	 -36.0099	 -1.90154	 -7.76605	 -30.6097	 -1.9381	 -7.84697	 -25.2093	 -1.97362	 -7.92491	 -19.8089	 -2.00774	 -8	 -14.4084	 137620	 143401	 149181	 154962	 160741	 
12.5	 -1.84103	 -7.58892	 -41.3824	 -1.87976	 -7.67843	 -35.9823	 -1.91691	 -7.76378	 -30.5821	 -1.95295	 -7.8456	 -25.1818	 -1.98766	 -7.92421	 -19.7813	 -2.02118	 -8	 -14.3808	 137793	 143577	 149361	 155143	 160923	 
12.6	 -1.85596	 -7.58368	 -41.3549	 -1.89489	 -7.67474	 -35.9549	 -1.93217	 -7.76144	 -30.5546	 -1.96759	 -7.84418	 -25.1543	 -2.0015	 -7.92351	 -19.7539	 -2.03442	 -8	 -14.3534	 137949	 143736	 149522	 155305	 161085	 
12.7	 -1.87051	 -7.57812	 -41.3276	 -1.90974	 -7.67081	 -35.9275	 -1.94703	 -7.75887	 -30.5274	 -1.98194	 -7.84263	 -25.127	 -2.01522	 -7.92282	 -19.7266	 -2.04745	 -8	 -14.3261	 138108	 143898	 149685	 155468	 161249	 
12.8	 -1.88462	 -7.57221	 -41.3005	 -1.92421	 -7.66656	 -35.9004	 -1.96128	 -7.75596	 -30.5003	 -1.99593	 -7.8409	 -25.1	 -2.02878	 -7.92207	 -19.6996	 -2.06029	 -8	 -14.2991	 138249	 144041	 149829	 155613	 161394	 
12.9	 -1.89824	 -7.56595	 -41.2736	 -1.93808	 -7.6619	 -35.8736	 -1.97491	 -7.75266	 -30.4735	 -2.0095	 -7.83892	 -25.0732	 -2.04205	 -7.92118	 -19.6728	 -2.07294	 -8	 -14.2723	 138381	 144174	 149963	 155748	 161528	 
13	 -1.91133	 -7.55935	 -41.2471	 -1.95119	 -7.65675	 -35.8472	 -1.98799	 -7.74897	 -30.4471	 -2.02255	 -7.83661	 -25.0468	 -2.0549	 -7.92008	 -19.6464	 -2.08541	 -8	 -14.2459	 138512	 144307	 150097	 155882	 161662	 
13.1	 -1.92383	 -7.5524	 -41.2211	 -1.96352	 -7.65116	 -35.8211	 -2.00053	 -7.74489	 -30.421	 -2.03502	 -7.83393	 -25.0208	 -2.06726	 -7.91873	 -19.6204	 -2.09773	 -8	 -14.22	 138627	 144424	 150214	 155999	 161778	 
13.2	 -1.93572	 -7.54514	 -41.1954	 -1.97524	 -7.6452	 -35.7955	 -2.01244	 -7.7404	 -30.3955	 -2.04691	 -7.83087	 -24.9952	 -2.07916	 -7.91718	 -19.5949	 -2.10988	 -8	 -14.1945	 138738	 144537	 150328	 156113	 161891	 
13.3	 -1.94699	 -7.53762	 -41.1704	 -1.98649	 -7.63897	 -35.7705	 -2.02365	 -7.73552	 -30.3704	 -2.05823	 -7.82749	 -24.9702	 -2.09073	 -7.91546	 -19.5699	 -2.1219	 -8	 -14.1695	 138844	 144645	 150437	 156221	 161999	 
13.4	 -1.95772	 -7.52994	 -41.1458	 -1.99728	 -7.63251	 -35.746	 -2.03425	 -7.73034	 -30.3459	 -2.06907	 -7.8239	 -24.9458	 -2.10206	 -7.91363	 -19.5455	 -2.13378	 -8	 -14.1451	 138940	 144742	 150535	 156319	 162097	 
13.5	 -1.96805	 -7.52222	 -41.122	 -2.00752	 -7.62588	 -35.7221	 -2.04441	 -7.725	 -30.3221	 -2.07955	 -7.82018	 -24.922	 -2.1132	 -7.91176	 -19.5217	 -2.14554	 -8	 -14.1214	 139029	 144833	 150626	 156411	 162189	 
13.6	 -1.97808	 -7.51459	 -41.0988	 -2.01725	 -7.61918	 -35.699	 -2.05431	 -7.71968	 -30.299	 -2.08983	 -7.81649	 -24.8989	 -2.12416	 -7.90988	 -19.4987	 -2.15717	 -8	 -14.0984	 139117	 144922	 150716	 156501	 162278	 
13.7	 -1.98789	 -7.50721	 -41.0764	 -2.02665	 -7.61262	 -35.6765	 -2.06405	 -7.7145	 -30.2766	 -2.10004	 -7.81291	 -24.8765	 -2.13494	 -7.90806	 -19.4764	 -2.16869	 -8	 -14.0761	 139194	 145000	 150795	 156581	 162358	 
13.8	 -1.99757	 -7.50021	 -41.0548	 -2.03602	 -7.60642	 -35.6549	 -2.07371	 -7.70958	 -30.255	 -2.11025	 -7.80955	 -24.855	 -2.14564	 -7.90635	 -19.4549	 -2.18009	 -8	 -14.0546	 139264	 145072	 150868	 156654	 162430	 
13.9	 -2.00718	 -7.49377	 -41.034	 -2.04559	 -7.60079	 -35.6342	 -2.0834	 -7.70505	 -30.2343	 -2.12044	 -7.80647	 -24.8343	 -2.15635	 -7.90481	 -19.4342	 -2.19137	 -8	 -14.034	 139332	 145141	 150938	 156724	 162501	 
14	 -2.01687	 -7.4881	 -41.0142	 -2.05544	 -7.59586	 -35.6144	 -2.09328	 -7.70108	 -30.2145	 -2.13064	 -7.80374	 -24.8146	 -2.1671	 -7.90346	 -19.4145	 -2.20253	 -8	 -14.0143	 139394	 145205	 151003	 156790	 162566	 
14.1	 -2.02675	 -7.48342	 -40.9954	 -2.06552	 -7.59173	 -35.5956	 -2.10347	 -7.69779	 -30.1957	 -2.14096	 -7.80143	 -24.7958	 -2.17785	 -7.90231	 -19.3957	 -2.21357	 -8	 -13.9956	 139444	 145256	 151056	 156843	 162618	 
14.2	 -2.03696	 -7.47993	 -40.9776	 -2.07581	 -7.58852	 -35.5778	 -2.11397	 -7.69525	 -30.178	 -2.15151	 -7.79963	 -24.778	 -2.18854	 -7.90138	 -19.378	 -2.22449	 -8	 -13.9778	 139489	 145302	 151102	 156890	 162665	 
14.3	 -2.04753	 -7.47783	 -40.9609	 -2.08635	 -7.58638	 -35.5611	 -2.12473	 -7.6935	 -30.1613	 -2.16233	 -7.79841	 -24.7613	 -2.19922	 -7.9007	 -19.3613	 -2.23529	 -8	 -13.9612	 139528	 145342	 151143	 156931	 162706	 
14.4	 -2.0585	 -7.4773	 -40.9453	 -2.09724	 -7.58547	 -35.5455	 -2.13567	 -7.6926	 -30.1457	 -2.17334	 -7.79778	 -24.7457	 -2.21	 -7.90035	 -19.3457	 -2.24597	 -8	 -13.9456	 139558	 145374	 151176	 156964	 162738	 
14.5	 -2.06985	 -7.4785	 -40.9309	 -2.10852	 -7.58593	 -35.5311	 -2.14681	 -7.69265	 -30.1312	 -2.18441	 -7.79774	 -24.7313	 -2.22092	 -7.90035	 -19.3313	 -2.25653	 -8	 -13.9311	 139574	 145391	 151194	 156981	 162756	 
14.6	 -2.08157	 -7.48153	 -40.9177	 -2.12015	 -7.58787	 -35.5179	 -2.15816	 -7.69376	 -30.118	 -2.1955	 -7.79834	 -24.7181	 -2.23188	 -7.90069	 -19.318	 -2.26698	 -8	 -13.9179	 139590	 145409	 151212	 156999	 162773	 
14.7	 -2.09365	 -7.48642	 -40.9057	 -2.13205	 -7.59136	 -35.5059	 -2.16971	 -7.69605	 -30.106	 -2.20666	 -7.79968	 -24.706	 -2.24274	 -7.90132	 -19.306	 -2.27732	 -8	 -13.9058	 139588	 145409	 151212	 157000	 162773	 
14.8	 -2.10607	 -7.49312	 -40.8951	 -2.14414	 -7.59643	 -35.4952	 -2.18145	 -7.69959	 -30.0953	 -2.21791	 -7.80183	 -24.6953	 -2.25339	 -7.90228	 -19.2952	 -2.28757	 -8	 -13.895	 139582	 145403	 151207	 156994	 162766	 
14.9	 -2.11878	 -7.50157	 -40.8857	 -2.15638	 -7.60307	 -35.4858	 -2.19329	 -7.70438	 -30.0858	 -2.22919	 -7.80485	 -24.6858	 -2.26391	 -7.90364	 -19.2857	 -2.29772	 -8	 -13.8855	 139574	 145396	 151200	 156987	 162758	 
15	 -2.13176	 -7.51164	 -40.8777	 -2.16879	 -7.61121	 -35.4777	 -2.20516	 -7.71043	 -30.0777	 -2.24042	 -7.80875	 -24.6776	 -2.27446	 -7.9055	 -19.2775	 -2.30778	 -8	 -13.8772	 139550	 145373	 151177	 156964	 162734	 
15.1	 -2.14495	 -7.52321	 -40.871	 -2.18135	 -7.62072	 -35.471	 -2.21701	 -7.71764	 -30.0709	 -2.25156	 -7.81353	 -24.6708	 -2.2851	 -7.9079	 -19.2706	 -2.31777	 -8	 -13.8703	 139525	 145348	 151153	 156939	 162709	 
15.2	 -2.1583	 -7.53613	 -40.8656	 -2.194	 -7.63144	 -35.4656	 -2.22881	 -7.72591	 -30.0655	 -2.26269	 -7.81915	 -24.6653	 -2.29577	 -7.91079	 -19.2651	 -2.32769	 -8	 -13.8648	 139490	 145313	 151117	 156902	 162671	 
15.3	 -2.17177	 -7.55025	 -40.8617	 -2.20667	 -7.64321	 -35.4616	 -2.24062	 -7.73509	 -30.0615	 -2.27388	 -7.82553	 -24.6612	 -2.30633	 -7.91405	 -19.2609	 -2.33755	 -8	 -13.8605	 139453	 145276	 151079	 156864	 162632	 
15.4	 -2.18528	 -7.56537	 -40.8591	 -2.21931	 -7.65586	 -35.459	 -2.25251	 -7.74503	 -30.0588	 -2.28511	 -7.83246	 -24.6585	 -2.31676	 -7.91756	 -19.2582	 -2.34736	 -8	 -13.8577	 139404	 145226	 151028	 156812	 162579	 
15.5	 -2.19874	 -7.5813	 -40.858	 -2.23195	 -7.66923	 -35.4578	 -2.2645	 -7.75554	 -30.0575	 -2.29631	 -7.83972	 -24.6572	 -2.32711	 -7.92123	 -19.2568	 -2.35713	 -8	 -13.8563	 139353	 145173	 150975	 156758	 162524	 
15.6	 -2.21209	 -7.59783	 -40.8582	 -2.24463	 -7.68313	 -35.458	 -2.27651	 -7.76639	 -30.0577	 -2.30745	 -7.8471	 -24.6573	 -2.33749	 -7.92495	 -19.2568	 -2.36685	 -8	 -13.8563	 139292	 145111	 150911	 156693	 162458	 
15.7	 -2.22526	 -7.61473	 -40.8599	 -2.25732	 -7.69734	 -35.4596	 -2.28846	 -7.77737	 -30.0593	 -2.31855	 -7.85446	 -24.6588	 -2.34793	 -7.92864	 -19.2583	 -2.37654	 -8	 -13.8577	 139234	 145052	 150850	 156631	 162395	 
15.8	 -2.23821	 -7.63178	 -40.863	 -2.26992	 -7.71159	 -35.4627	 -2.30029	 -7.78824	 -30.0623	 -2.32968	 -7.86171	 -24.6618	 -2.35838	 -7.93223	 -19.2612	 -2.38619	 -8	 -13.8605	 139156	 144972	 150770	 156549	 162312	 
15.9	 -2.25091	 -7.64875	 -40.8675	 -2.28227	 -7.7256	 -35.4672	 -2.31202	 -7.79886	 -30.0667	 -2.34084	 -7.86878	 -24.6662	 -2.36879	 -7.9357	 -19.2655	 -2.39581	 -8	 -13.8648	 139077	 144892	 150687	 156466	 162227	 
16	 -2.26332	 -7.66537	 -40.8735	 -2.29426	 -7.73917	 -35.4731	 -2.32365	 -7.80911	 -30.0726	 -2.35194	 -7.87559	 -24.672	 -2.37912	 -7.93904	 -19.2713	 -2.4054	 -8	 -13.8706	 138990	 144803	 150597	 156374	 162135	 
16.1	 -2.27538	 -7.6814	 -40.8809	 -2.30593	 -7.75215	 -35.4804	 -2.33511	 -7.81889	 -30.0799	 -2.36288	 -7.88208	 -24.6793	 -2.38937	 -7.94226	 -19.2785	 -2.41495	 -8	 -13.8778	 138895	 144706	 150499	 156275	 162034	 
16.2	 -2.28704	 -7.69662	 -40.8897	 -2.31734	 -7.76445	 -35.4892	 -2.34629	 -7.82813	 -30.0887	 -2.37358	 -7.88821	 -24.688	 -2.39952	 -7.94533	 -19.2872	 -2.42447	 -8	 -13.8864	 138789	 144599	 150390	 156165	 161923	 
16.3	 -2.29829	 -7.71086	 -40.9	 -2.32851	 -7.77599	 -35.4995	 -2.3571	 -7.83677	 -30.0989	 -2.38402	 -7.89396	 -24.6982	 -2.40954	 -7.9482	 -19.2974	 -2.43394	 -8	 -13.8965	 138685	 144493	 150284	 156057	 161814	 
16.4	 -2.30917	 -7.72398	 -40.9117	 -2.33934	 -7.78665	 -35.5112	 -2.36753	 -7.84478	 -30.1105	 -2.39416	 -7.89929	 -24.7098	 -2.41936	 -7.95083	 -19.309	 -2.44338	 -8	 -13.9081	 138564	 144371	 150160	 155933	 161689	 
16.5	 -2.31972	 -7.73593	 -40.9249	 -2.34971	 -7.79636	 -35.5243	 -2.37763	 -7.85211	 -30.1236	 -2.404	 -7.90416	 -24.7229	 -2.42896	 -7.95321	 -19.322	 -2.45277	 -8	 -13.9211	 138439	 144245	 150034	 155805	 161560	 
16.6	 -2.33001	 -7.74669	 -40.9395	 -2.35961	 -7.80505	 -35.5389	 -2.38741	 -7.85872	 -30.1382	 -2.41355	 -7.90853	 -24.7374	 -2.43835	 -7.95535	 -19.3365	 -2.46211	 -8	 -13.9356	 138308	 144114	 149901	 155672	 161426	 
16.7	 -2.34005	 -7.75624	 -40.9555	 -2.36915	 -7.81269	 -35.5549	 -2.39684	 -7.8645	 -30.1541	 -2.42285	 -7.91237	 -24.7533	 -2.44758	 -7.95726	 -19.3525	 -2.47139	 -8	 -13.9515	 138174	 143978	 149765	 155535	 161288	 
16.8	 -2.3499	 -7.76462	 -40.9729	 -2.37848	 -7.8193	 -35.5722	 -2.40593	 -7.86943	 -30.1715	 -2.43192	 -7.91566	 -24.7707	 -2.45671	 -7.95891	 -19.3698	 -2.48062	 -8	 -13.9689	 138023	 143827	 149613	 155381	 161133	 
16.9	 -2.35961	 -7.77185	 -40.9917	 -2.38772	 -7.8249	 -35.591	 -2.41477	 -7.8735	 -30.1903	 -2.44081	 -7.91838	 -24.7895	 -2.46575	 -7.96028	 -19.3886	 -2.4898	 -8	 -13.9876	 137874	 143677	 149462	 155230	 160981	 
17	 -2.36926	 -7.77798	 -41.0119	 -2.39689	 -7.82953	 -35.6112	 -2.42354	 -7.87677	 -30.2105	 -2.44957	 -7.92052	 -24.8096	 -2.47471	 -7.96135	 -19.4087	 -2.4989	 -8	 -14.0078	 137714	 143516	 149300	 155066	 160816	 
17.1	 -2.37894	 -7.78306	 -41.0334	 -2.40604	 -7.83322	 -35.6328	 -2.4324	 -7.87932	 -30.232	 -2.4583	 -7.92209	 -24.8311	 -2.48357	 -7.9621	 -19.4302	 -2.50794	 -8	 -14.0293	 137551	 143351	 149134	 154899	 160648	 
17.2	 -2.38871	 -7.78713	 -41.0563	 -2.41525	 -7.83607	 -35.6556	 -2.44141	 -7.88121	 -30.2549	 -2.4671	 -7.92315	 -24.854	 -2.49235	 -7.96255	 -19.4531	 -2.51691	 -8	 -14.0521	 137382	 143180	 148960	 154724	 160472	 
17.3	 -2.39862	 -7.79026	 -41.0805	 -2.42465	 -7.83817	 -35.6798	 -2.45057	 -7.88249	 -30.2791	 -2.47605	 -7.92379	 -24.8782	 -2.50115	 -7.96278	 -19.4773	 -2.52579	 -8	 -14.0763	 137205	 143000	 148779	 154541	 160287	 
17.4	 -2.40871	 -7.79252	 -41.106	 -2.43433	 -7.8396	 -35.7053	 -2.45989	 -7.88323	 -30.3045	 -2.48517	 -7.92409	 -24.9037	 -2.51006	 -7.96284	 -19.5028	 -2.5346	 -8	 -14.1018	 137025	 142818	 148594	 154354	 160099	 
17.5	 -2.419	 -7.79399	 -41.1328	 -2.4443	 -7.84039	 -35.7321	 -2.46942	 -7.88352	 -30.3313	 -2.49445	 -7.92415	 -24.9304	 -2.51912	 -7.96283	 -19.5295	 -2.54332	 -8	 -14.1286	 136840	 142630	 148404	 154162	 159905	 
17.6	 -2.42949	 -7.79476	 -41.1608	 -2.45452	 -7.84064	 -35.7601	 -2.47924	 -7.88347	 -30.3593	 -2.50391	 -7.92402	 -24.9584	 -2.52828	 -7.96277	 -19.5575	 -2.55195	 -8	 -14.1566	 136648	 142435	 148206	 153962	 159703	 
17.7	 -2.44017	 -7.79494	 -41.19	 -2.46492	 -7.84042	 -35.7893	 -2.48933	 -7.88318	 -30.3885	 -2.51354	 -7.92378	 -24.9876	 -2.53742	 -7.96266	 -19.5867	 -2.56047	 -8	 -14.1858	 136457	 142241	 148009	 153763	 159504	 
17.8	 -2.45096	 -7.79461	 -41.2204	 -2.47548	 -7.83986	 -35.8197	 -2.49963	 -7.88269	 -30.4189	 -2.52333	 -7.92346	 -25.018	 -2.5465	 -7.96251	 -19.6171	 -2.5689	 -8	 -14.2161	 136256	 142037	 147803	 153555	 159294	 
17.9	 -2.46181	 -7.79388	 -41.2519	 -2.48618	 -7.83908	 -35.8512	 -2.51003	 -7.88205	 -30.4504	 -2.53318	 -7.92307	 -25.0495	 -2.55551	 -7.9623	 -19.6486	 -2.5772	 -8	 -14.2476	 136057	 141835	 147598	 153348	 159086	 
18	 -2.47264	 -7.79286	 -41.2845	 -2.49696	 -7.83816	 -35.8838	 -2.52042	 -7.88132	 -30.483	 -2.54296	 -7.92258	 -25.0821	 -2.5645	 -7.96205	 -19.6812	 -2.58539	 -8	 -14.2803	 135852	 141627	 147388	 153137	 158874	 
18.1	 -2.48338	 -7.79168	 -41.3182	 -2.50767	 -7.83714	 -35.9174	 -2.5307	 -7.88051	 -30.5166	 -2.55259	 -7.922	 -25.1158	 -2.57345	 -7.96177	 -19.7149	 -2.59346	 -8	 -14.3139	 135642	 141414	 147173	 152921	 158657	 
18.2	 -2.49397	 -7.79042	 -41.3528	 -2.51817	 -7.83604	 -35.9521	 -2.54078	 -7.87964	 -30.5513	 -2.56205	 -7.92137	 -25.1505	 -2.58226	 -7.96146	 -19.7496	 -2.60138	 -8	 -14.3486	 135434	 141204	 146961	 152707	 158443	 
18.3	 -2.50435	 -7.78917	 -41.3885	 -2.52833	 -7.8349	 -35.9878	 -2.55057	 -7.87872	 -30.587	 -2.5713	 -7.92072	 -25.1861	 -2.59082	 -7.96112	 -19.7852	 -2.60917	 -8	 -14.3843	 135219	 140988	 146744	 152488	 158223	 
